rspo,ulica,numer_domu,numer_lokalu,id_kod_pocztowy,id_miejscowosc,id_wojewodztwo,id_powiat,id_gmina
40845,ul. Jerzego Jalkowskiego,16,,7758,2017,4,462,462011
41980,ul. Bydgoska,24,,7758,2017,4,462,462011
42109,ul. Łyskowskiego,71,,7758,2017,4,462,462011
42551,ul. Śniadeckich,6,,7758,2017,4,462,462011
42853,ul. Henryka Gąsiorowskiego,4,,7758,2017,4,462,462011
42983,ul. Józefa Włodka,7,,7758,2017,4,462,462011
49796,ul. Kasprowicza,4,,7758,2017,4,462,462011
59646,ul. Kasprowicza,4,,7758,2017,4,462,462011
49797,ul. Bydgoska,5,,7758,2017,4,462,462011
50140,pl. Plac Niepodległości,5,,7758,2017,4,462,462011
50142,ul. Jana III Sobieskiego,12,,7758,2017,4,462,462011
50410,ul. Cegielniana,21,,7758,2017,4,462,462011
53495,ul. Nauczycielska,19,,7758,2017,4,462,462011
53499,ul. Bydgoska,11,,7758,2017,4,462,462011
53501,ul. Mikołaja z Ryńska,9,15,7758,2017,4,462,462011
53506,ul. Mieszka I,9,,7758,2017,4,462,462011
53507,ul. Józefa Włodka,7,,7758,2017,4,462,462011
53512,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
53518,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
53520,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
55961,ul. Ludwika Waryńskiego,104,,7758,2017,4,462,462011
55963,ul. marsz. Józefa Piłsudskiego,20,,7758,2017,4,462,462011
58909,ul. Mikołaja z Ryńska,6,,7758,2017,4,462,462011
58910,ul. Chełmińska,206,,7758,2017,4,462,462011
58911,al. 23 Stycznia,24,,7758,2017,4,462,462011
59722,ul. gen. Sikorskiego,42,,7758,2017,4,462,462011
91114,ul. Śniadeckich,6,,7758,2017,4,462,462011
107557,ul. Józefa Włodka,7,,7758,2017,4,462,462011
119955,ul. Mikołaja z Ryńska,9,15,7758,2017,4,462,462011
121378,ul. gen. Sikorskiego,42,,7758,2017,4,462,462011
121700,al. 23 Stycznia,26,10,7758,2017,4,462,462011
39050,al. 23 Stycznia,26,10,7758,2017,4,462,462011
38987,al. 23 Stycznia,26,10,7758,2017,4,462,462011
125224,al. 23 Stycznia,26,10,7758,2017,4,462,462011
125223,al. 23 Stycznia,26,10,7758,2017,4,462,462011
124727,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
125319,ul. marsz. Józefa Piłsudskiego,20,,7758,2017,4,462,462011
127243,ul. marsz. Józefa Piłsudskiego,20,,7758,2017,4,462,462011
128284,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
129272,ul. Chełmińska,99,,7758,2017,4,462,462011
129372,ul. marsz. Józefa Piłsudskiego,20,,7758,2017,4,462,462011
131175,ul. Chełmińska,121,,7758,2017,4,462,462011
131382,ul. Parkowa,25,,7758,2017,4,462,462011
121377,ul. Parkowa,25,,7758,2017,4,462,462011
55966,ul. Parkowa,25,,7758,2017,4,462,462011
50834,ul. Parkowa,25,,7758,2017,4,462,462011
19963,ul. Parkowa,25,,7758,2017,4,462,462011
131376,ul. Parkowa,25,,7758,2017,4,462,462011
131383,ul. Legionów,2,12,7758,2017,4,462,462011
131780,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
131782,ul. Śniadeckich,29B,,7758,2017,4,462,462011
132707,pl. Niepodległości,5,,7758,2017,4,462,462011
133825,ul. Konarskiego,14,,7758,2017,4,462,462011
133826,ul. Mikołaja z Ryńska,6,,7758,2017,4,462,462011
133827,al. 23 Stycznia,30,,7758,2017,4,462,462011
263376,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
263382,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
268560,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
271704,ul. Kalinkowa,58,,7758,2017,4,462,462011
271896,ul. Juliana Szychowskiego,1,,7758,2017,4,462,462011
272295,ul. Chełmińska,99,,7758,2017,4,462,462011
272424,ul. Jackowskiego,43,,7758,2017,4,462,462011
273208,al. Sportowców,1-3,,7758,2017,4,462,462011
274459,ul. Ludwika Waryńskiego,104,,7758,2017,4,462,462011
274704,ul. Konarskiego,14,,7758,2017,4,462,462011
274975,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
275180,ul. marsz. Józefa Piłsudskiego,20,,7758,2017,4,462,462011
276100,ul. Nad Torem,10,,7758,2017,4,462,462011
276373,ul. Jaśminowa,2B,,7758,2017,4,462,462011
276626,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
276963,al. 23 Stycznia,18 b 4,,7758,2017,4,462,462011
277308,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
277412,ul. Legionów,57a,,7758,2017,4,462,462011
277436,al. 23 Stycznia,24,,7758,2017,4,462,462011
278875,ul. Legionów,57a,,7758,2017,4,462,462011
273663,ul. Legionów,57a,,7758,2017,4,462,462011
277413,ul. Legionów,57a,,7758,2017,4,462,462011
277769,ul. Legionów,57a,,7758,2017,4,462,462011
279141,al. 23 Stycznia,18b,4,7758,2017,4,462,462011
478730,ul. Józefa Włodka,7,,7758,2017,4,462,462011
479390,ul. Legionów,57a,,7758,2017,4,462,462011
479427,ul. Józefa Włodka,7,,7758,2017,4,462,462011
480238,ul. Mieszka I,7d,,7758,2017,4,462,462011
4348,ul. Gościnna,8,,7766,7274,4,463,463011
4412,ul. Stefana Batorego,43/49,,7766,7274,4,463,463011
5977,ul. Stefana Batorego,43/49,,7766,7274,4,463,463011
6035,ul. Stefana Batorego,43/49,,7766,7274,4,463,463011
4501,ul. Wielkie Garbary,9,,7766,7274,4,463,463011
5064,ul. Ignacego Łyskowskiego,29/35,,7766,7274,4,463,463011
5334,ul. Gerarda Pająkowskiego,44/52,,7766,7274,4,463,463011
5365,ul. Dworcowa,5B,,7766,7274,4,463,463011
5816,ul. Zygmunta Moczyńskiego,8/10,,7766,7274,4,463,463011
5879,ul. Grunwaldzka,39,,7766,7274,4,463,463011
6187,ul. Grunwaldzka,39,,7766,7274,4,463,463011
6191,ul. Grunwaldzka,39,,7766,7274,4,463,463011
5984,ul. Targowa,17,,7766,7274,4,463,463011
5997,ul. Legionów,210,,7766,7274,4,463,463011
7057,ul. Juliana Fałata,88/90,,7766,7274,4,463,463011
82344,ul. Juliana Fałata,88,90,7766,7274,4,463,463011
82345,ul. Juliana Fałata,88,90,7766,7274,4,463,463011
7389,ul. Osikowa,15,,7766,7274,4,463,463011
83118,ul. Osikowa,15,,7766,7274,4,463,463011
83120,ul. Osikowa,15,,7766,7274,4,463,463011
7449,ul. św. Józefa,26,,7766,7274,4,463,463011
83441,ul. św. Józefa,26,,7766,7274,4,463,463011
83440,ul. św. Józefa,26,,7766,7274,4,463,463011
83443,ul. św. Józefa,26,,7766,7274,4,463,463011
7509,ul. Szosa Chełmińska,224,226,7766,7274,4,463,463011
77986,ul. Szosa Chełmińska,224/226,,7766,7274,4,463,463011
77987,ul. Szosa Chełmińska,224/226,,7766,7274,4,463,463011
77989,ul. Szosa Chełmińska,224/226,,7766,7274,4,463,463011
77988,ul. Szosa Chełmińska,224/226,,7766,7274,4,463,463011
7631,ul. Targowa,36/38,,7766,7274,4,463,463011
84309,ul. Targowa,36/38,,7766,7274,4,463,463011
84413,ul. Targowa,36/38,,7766,7274,4,463,463011
7656,ul. Grunwaldzka,33/35,,7766,7274,4,463,463011
84682,ul. Grunwaldzka,33/35,,7766,7274,4,463,463011
84681,ul. Grunwaldzka,33/35,,7766,7274,4,463,463011
7670,ul. Zaułek Prosowy,1,,7766,7274,4,463,463011
7980,ul. Grunwaldzka,25B,,7766,7274,4,463,463011
84818,ul. Grunwaldzka,25B,,7766,7274,4,463,463011
84819,ul. Grunwaldzka,25B,,7766,7274,4,463,463011
8002,ul. Legionów,19,,7766,7274,4,463,463011
84988,ul. Legionów,19/25,,7766,7274,4,463,463011
84986,ul. Legionów,19/25,,7766,7274,4,463,463011
8461,ul. Leona Raszei,1,,7766,7274,4,463,463011
8771,ul. Henryka Sienkiewicza,34,,7766,7274,4,463,463011
8796,ul. Stefana Batorego,39B,,7766,7274,4,463,463011
8803,ul. Ludwika Rydygiera,12A,,7766,7274,4,463,463011
8818,ul. Strumykowa,13,,7766,7274,4,463,463011
8839,ul. Tomasza Stawisińskiego,7,,7766,7274,4,463,463011
9614,ul. Marii Skłodowskiej-Curie,43,45,7766,7274,4,463,463011
9656,ul. Żwirki i Wigury,1,,7766,7274,4,463,463011
9840,ul. Łąkowa,13,,7766,7274,4,463,463011
9886,ul. gen. Józefa Bema,66,,7766,7274,4,463,463011
10327,ul. Bydgoska,34,,7766,7274,4,463,463011
10338,ul. Jana Dekerta,27,35,7766,7274,4,463,463011
10436,ul. Szosa Chełmińska,130,,7766,7274,4,463,463011
10472,ul. Łąkowa,44,,7766,7274,4,463,463011
10517,ul. Chabrowa,49,,7766,7274,4,463,463011
10572,ul. Jurija Gagarina,130,,7766,7274,4,463,463011
12026,ul. Ludwika Rydygiera,12,,7766,7274,4,463,463011
12088,ul. Tymona Niesiołowskiego,4,,7766,7274,4,463,463011
17228,ul. Złota,1A,,7766,7274,4,463,463011
17256,ul. Konstytucji 3 Maja,14,,7766,7274,4,463,463011
17398,ul. Inowrocławska,44,,7766,7274,4,463,463011
17423,ul. Bażyńskich,22,,7766,7274,4,463,463011
17776,ul. mjr. Henryka Sucharskiego,2,,7766,7274,4,463,463011
17791,ul. Jurija Gagarina,210,,7766,7274,4,463,463011
21805,ul. Jurija Gagarina,36,,7766,7274,4,463,463011
21924,ul. Zygmunta Krasińskiego,45/47,,7766,7274,4,463,463011
24782,ul. Rudacka,26/32,,7766,7274,4,463,463011
25162,ul. Osikowa,11,,7766,7274,4,463,463011
25174,ul. Turystyczna,19,,7766,7274,4,463,463011
25220,pl. Plac Św. Katarzyny,9,,7766,7274,4,463,463011
25823,ul. Świętopełka,5,,7766,7274,4,463,463011
27405,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
27409,ul. Żwirki i Wigury,49,,7766,7274,4,463,463011
48573,ul. Henryka Sienkiewicza,36,,7766,7274,4,463,463011
49101,ul. Kosynierów Kościuszkowskich,11,,7766,7274,4,463,463011
49822,ul. Żwirki i Wigury,15 i 21,,7766,7274,4,463,463011
59573,ul. Żwirki i Wigury,15 i 21,,7766,7274,4,463,463011
59634,ul. Żwirki i Wigury,15 i 21,,7766,7274,4,463,463011
59577,ul. Żwirki i Wigury,15 i 21,,7766,7274,4,463,463011
277409,ul. Żwirki i Wigury,15-21,,7766,7274,4,463,463011
49964,ul. Antoniego Bolta,14,,7766,7274,4,463,463011
52081,ul. gen. Jana Henryka Dąbrowskiego,4,,7766,7274,4,463,463011
59825,ul. Krynicka,8,,7766,7274,4,463,463011
71938,ul. Przedzamcze,11/15,,7766,7274,4,463,463011
71945,Rynek Staromiejski,7,,7766,7274,4,463,463011
71969,ul. św. Józefa,26a,,7766,7274,4,463,463011
72405,ul. Kosynierów Kościuszkowskich,6,,7766,7274,4,463,463011
73461,ul. Joachima Lelewela,33,,7766,7274,4,463,463011
77990,ul. Kardynała Stefana Wyszyńskiego,1/5,,7766,7274,4,463,463011
78127,ul. Bukowa,25,,7766,7274,4,463,463011
78958,ul. Lubicka,18,,7766,7274,4,463,463011
78967,ul. Teodora Donimirskiego,2,,7766,7274,4,463,463011
79037,ul. Młodzieżowa,29,,7766,7274,4,463,463011
79039,ul. Młodzieżowa,29,,7766,7274,4,463,463011
79042,ul. Marii Skłodowskiej-Curie,18,,7766,7274,4,463,463011
79997,ul. Franciszka Tadeusza Rakowicza,3,,7766,7274,4,463,463011
80013,ul. Poznańska,49,,7766,7274,4,463,463011
80412,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
80509,ul. Bażyńskich,30/36,,7766,7274,4,463,463011
80522,ul. Ignacego Łyskowskiego,28,,7766,7274,4,463,463011
80524,ul. Rzepakowa,7/9,,7766,7274,4,463,463011
80526,ul. gen. Józefa Hallera,79,,7766,7274,4,463,463011
80528,ul. Ignacego Paderewskiego,5/11,,7766,7274,4,463,463011
80530,ul. Władysława Dziewulskiego,2,,7766,7274,4,463,463011
80920,ul. Ogrodowa,3/5,,7766,7274,4,463,463011
82346,ul. Przy Skarpie,13,,7766,7274,4,463,463011
82477,pl. Plac Św. Katarzyny,8,,7766,7274,4,463,463011
86115,pl. Plac Św. Katarzyny,8,,7766,7274,4,463,463011
85834,pl. Plac Św. Katarzyny,8,,7766,7274,4,463,463011
86114,pl. Plac Św. Katarzyny,8,,7766,7274,4,463,463011
126020,pl. Plac Św. Katarzyny,8,,7766,7274,4,463,463011
82818,ul. Władysława Dziewulskiego,41B,,7766,7274,4,463,463011
82911,ul. Włocławska,237/239,,7766,7274,4,463,463011
83866,ul. Kosynierów Kościuszkowskich,6,,7766,7274,4,463,463011
84029,ul. Warszawska,1/5,,7766,7274,4,463,463011
84063,ul. Marii Skłodowskiej-Curie,12A,,7766,7274,4,463,463011
84064,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
84065,ul. Droga Trzeposka,19/23,,7766,7274,4,463,463011
84173,ul. Wojska Polskiego,47A,,7766,7274,4,463,463011
84434,ul. Szosa Chełmińska,40,,7766,7274,4,463,463011
84474,ul. Spółdzielcza,3/5,,7766,7274,4,463,463011
84508,ul. Jurija Gagarina,34a,,7766,7274,4,463,463011
84551,ul. Joachima Lelewela,5,,7766,7274,4,463,463011
84766,ul. Konstantego Ildefonsa Gałczyńskiego,49/51,,7766,7274,4,463,463011
84767,ul. Adama Mickiewicza,46,,7766,7274,4,463,463011
85321,ul. Truskawkowa,33,,7766,7274,4,463,463011
85776,ul. Kosynierów Kościuszkowskich,8,,7766,7274,4,463,463011
86059,ul. św. Antoniego,16A,,7766,7274,4,463,463011
86340,ul. Stefana Batorego,37/41,,7766,7274,4,463,463011
87399,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
87714,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
89388,ul. Żółkiewskiego,46/1,,7766,7274,4,463,463011
89687,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
89690,ul. Szosa Chełmińska,83,,7766,7274,4,463,463011
89739,ul. Forteczna,8,,7766,7274,4,463,463011
89750,ul. Żółkiewskiego,46,,7766,7274,4,463,463011
89760,ul. Antoniego Bolta,12,,7766,7274,4,463,463011
89782,ul. św. Jana Bosko,1,,7766,7274,4,463,463011
89853,ul. Władysława Dziewulskiego,24a,,7766,7274,4,463,463011
90145,ul. Storczykowa,8/10,,7766,7274,4,463,463011
90559,ul. Młodzieżowa,29,,7766,7274,4,463,463011
90572,ul. Młodzieżowa,29,,7766,7274,4,463,463011
90851,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
90853,ul. Młodzieżowa,29,,7766,7274,4,463,463011
90855,ul. Młodzieżowa,29,,7766,7274,4,463,463011
90858,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
91651,ul. Podmurna,10/12,,7766,7274,4,463,463011
92701,ul. Żółkiewskiego,46,,7766,7274,4,463,463011
92702,ul. Żółkiewskiego,46,,7766,7274,4,463,463011
92724,ul. Joachima Lelewela,33,,7766,7274,4,463,463011
92725,ul. Joachima Lelewela,33,,7766,7274,4,463,463011
92807,ul. Wojska Polskiego,47a,,7766,7274,4,463,463011
92910,ul. Marii Skłodowskiej-Curie,67,,7766,7274,4,463,463011
92914,ul. Szosa Chełmińska,70,,7766,7274,4,463,463011
92915,ul. Szosa Chełmińska,70,,7766,7274,4,463,463011
103343,ul. Żółkiewskiego,46,,7766,7274,4,463,463011
103346,ul. Wielkie Garbary,1,,7766,7274,4,463,463011
103351,ul. Franciszkańska,2,,7766,7274,4,463,463011
103352,ul. Franciszkańska,2,,7766,7274,4,463,463011
103358,ul. Kanałowa,16,,7766,7274,4,463,463011
103363,ul. Chełmińska,14/14a,,7766,7274,4,463,463011
103368,ul. Szosa Chełmińska,235,,7766,7274,4,463,463011
103372,ul. Koniuchy,15,1,7766,7274,4,463,463011
103375,ul. Wojska Polskiego,43,,7766,7274,4,463,463011
103561,ul. Podmurna,101,3,7766,7274,4,463,463011
103564,pl. Plac Św. Katarzyny,3,,7766,7274,4,463,463011
103566,ul. Wodna,12,,7766,7274,4,463,463011
103568,ul. Spółdzielcza,2,,7766,7274,4,463,463011
103569,ul. Krucza,13,,7766,7274,4,463,463011
103570,ul. Legionów,58,3,7766,7274,4,463,463011
103733,ul. Osiedlowa,53,,7766,7274,4,463,463011
103735,ul. Mikołaja Reja,13,,7766,7274,4,463,463011
103739,ul. Konstytucji 3 Maja,14,,7766,7274,4,463,463011
103740,ul. Przy Kaszowniku,7,,7766,7274,4,463,463011
103748,ul. Władysława Dziewulskiego,31,,7766,7274,4,463,463011
103749,ul. Kosynierów Kościuszkowskich,10,,7766,7274,4,463,463011
103751,ul. Polna,8P,,7766,7274,4,463,463011
103925,ul. Stokrotkowa,22,,7766,7274,4,463,463011
103941,ul. Rysia,1,,7766,7274,4,463,463011
104088,ul. Franciszkańska,2,,7766,7274,4,463,463011
104089,ul. Franciszkańska,2,,7766,7274,4,463,463011
104170,ul. św. Józefa,26,,7766,7274,4,463,463011
104181,ul. Warszawska,14,2,7766,7274,4,463,463011
104282,ul. Kosynierów Kościuszkowskich,1,,7766,7274,4,463,463011
104399,ul. Żwirki i Wigury,72,1,7766,7274,4,463,463011
104496,ul. Żwirki i Wigury,28,,7766,7274,4,463,463011
104501,ul. Chełmińska,5,,7766,7274,4,463,463011
104520,ul. Olsztyńska,136,70,7766,7274,4,463,463011
104528,ul. Grudziądzka,46,,7766,7274,4,463,463011
104564,pl. Plac Św. Katarzyny,9,,7766,7274,4,463,463011
104565,ul. Warszawska,1/5,,7766,7274,4,463,463011
104566,ul. Podgórna,61,2,7766,7274,4,463,463011
104609,pl. Mariana Rapackiego,4,,7766,7274,4,463,463011
104610,ul. Mostowa,10,,7766,7274,4,463,463011
104612,ul. Ślusarska,4,,7766,7274,4,463,463011
104617,pl. Plac Św. Katarzyny,9,,7766,7274,4,463,463011
104660,ul. Polna,105,,7766,7274,4,463,463011
104662,ul. Szeroka,12,,7766,7274,4,463,463011
104687,ul. Mikołaja Kopernika,4,,7766,7274,4,463,463011
104688,ul. Franciszkańska,2,,7766,7274,4,463,463011
104765,pl. Plac Św. Katarzyny,4,,7766,7274,4,463,463011
104766,ul. Żółkiewskiego,37/41,,7766,7274,4,463,463011
104769,ul. Legionów,15,,7766,7274,4,463,463011
104770,pl. Plac Św. Katarzyny,3,,7766,7274,4,463,463011
104775,ul. Przy Skarpie,23c,34,7766,7274,4,463,463011
104875,ul. Wielkie Garbary,15,4,7766,7274,4,463,463011
106845,ul. Stefana Batorego,37/41,,7766,7274,4,463,463011
263965,ul. Stefana Batorego,37/41,,7766,7274,4,463,463011
104989,ul. Stefana Batorego,37/41,,7766,7274,4,463,463011
109528,ul. Jęczmienna,10,,7766,7274,4,463,463011
75129,ul. Stefana Batorego,37/41,,7766,7274,4,463,463011
74570,ul. Osikowa,15,,7766,7274,4,463,463011
109530,ul. Jęczmienna,10,,7766,7274,4,463,463011
113503,ul. Poznańska,49,,7766,7274,4,463,463011
113504,ul. Fiołkowa,18,,7766,7274,4,463,463011
113667,ul. Szeroka,43,2,7766,7274,4,463,463011
114394,ul. Okólna,169,,7766,7274,4,463,463011
118526,ul. św. Jana,1/3,,7766,7274,4,463,463011
49683,ul. św. Jana,1/3,,7766,7274,4,463,463011
272618,ul. św. Jana,1,3,7766,7274,4,463,463011
120346,ul. Młodzieżowa,29,,7766,7274,4,463,463011
120565,ul. Rysia,1,,7766,7274,4,463,463011
121295,ul. Tomasza Stawisińskiego,7,,7766,7274,4,463,463011
121296,ul. Prosta,4,,7766,7274,4,463,463011
121946,ul. Ignacego Łyskowskiego,28,,7766,7274,4,463,463011
123483,,17,,7766,7274,4,463,463011
123490,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
123492,ul. Żółkiewskiego,37/41,,7766,7274,4,463,463011
124072,ul. Młodzieżowa,29,,7766,7274,4,463,463011
124260,ul. Przy Skarpie,10c,,7766,7274,4,463,463011
125301,ul. Młodzieżowa,29,,7766,7274,4,463,463011
125302,ul. Osikowa,11,,7766,7274,4,463,463011
126106,ul. św. Katarzyny,4,,7766,7274,4,463,463011
126108,ul. św. Katarzyny,4,,7766,7274,4,463,463011
127264,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
128725,ul. Antoniego Bolta,12,,7766,7274,4,463,463011
128742,ul. Tadeusza Rejtana,2-4,,7766,7274,4,463,463011
128773,ul. Marii Skłodowskiej-Curie,12A,,7766,7274,4,463,463011
128811,ul. Jęczmienna,4,,7766,7274,4,463,463011
84062,ul. Jęczmienna,4,,7766,7274,4,463,463011
128727,ul. Jęczmienna,4,,7766,7274,4,463,463011
129270,ul. Młodzieżowa,29,,7766,7274,4,463,463011
129271,ul. Młodzieżowa,29,,7766,7274,4,463,463011
130108,ul. Franciszkańska,2,,7766,7274,4,463,463011
130171,ul. Dominikańska,9,,7766,7274,4,463,463011
130619,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
130620,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
130867,ul. Renklodowa,2,,7766,7274,4,463,463011
131140,ul. Dworcowa,5B,,7766,7274,4,463,463011
131549,ul. Tadeusza Rejtana,2-4,,7766,7274,4,463,463011
131694,ul. Bydgoska,90,1,7766,7274,4,463,463011
132523,ul. Kanałowa,16,,7766,7274,4,463,463011
132530,ul. Poznańska,49,,7766,7274,4,463,463011
132739,ul. Forteczna,8,,7766,7274,4,463,463011
133760,ul. Filtrowa,23,,7766,7274,4,463,463011
262382,ul. Żwirki i Wigury,49,,7766,7274,4,463,463011
262903,ul. Młodzieżowa,29,,7766,7274,4,463,463011
264485,ul. Ostrołęcka,4-6,,7766,7274,4,463,463011
264487,ul. Szosa Chełmińska,267A,,7766,7274,4,463,463011
265540,ul. Żwirki i Wigury,49,,7766,7274,4,463,463011
265552,ul. Tadeusza Rejtana,2-4,,7766,7274,4,463,463011
267013,ul. Ludwika Rydygiera,12a,,7766,7274,4,463,463011
267175,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
267180,ul. Prosta,4,,7766,7274,4,463,463011
267586,ul. Szosa Chełmińska,17,,7766,7274,4,463,463011
268042,ul. Chmielna,36,,7766,7274,4,463,463011
268100,ul. Żwirki i Wigury,49,,7766,7274,4,463,463011
268515,ul. Konrada Grasera,3,,7766,7274,4,463,463011
268619,ul. Poznańska,57-59,,7766,7274,4,463,463011
268702,ul. Marii Skłodowskiej-Curie,12A,,7766,7274,4,463,463011
268711,ul. Polna,100A,,7766,7274,4,463,463011
270148,ul. Franciszkańska,2,,7766,7274,4,463,463011
271502,ul. Grudziądzka,91,,7766,7274,4,463,463011
271656,ul. Jana Dekerta,24,,7766,7274,4,463,463011
272124,ul. Jęczmienna,10,,7766,7274,4,463,463011
272162,ul. Kociewska,22,,7766,7274,4,463,463011
272200,ul. Bydgoska,78,1,7766,7274,4,463,463011
272268,ul. Jodłowa,13,,7766,7274,4,463,463011
272960,ul. Żółkiewskiego,37,41,7766,7274,4,463,463011
273245,ul. Szosa Chełmińska,254,258,7766,7274,4,463,463011
273636,ul. Bolesława Chrobrego,151,,7766,7274,4,463,463011
273995,ul. Spółdzielcza,6,,7766,7274,4,463,463011
274426,ul. Tadeusza Rejtana,2-4,,7766,7274,4,463,463011
274493,ul. Żółkiewskiego,46,,7766,7274,4,463,463011
274689,ul. Forteczna,8,,7766,7274,4,463,463011
275806,ul. Gerarda Pająkowskiego,44,52,7766,7274,4,463,463011
276805,ul. ks. Jerzego Popiełuszki,1A,,7766,7274,4,463,463011
276982,ul. Wielki Rów,40b,106,7766,7274,4,463,463011
277030,ul. Władysława Łokietka,5,,7766,7274,4,463,463011
277644,ul. Szosa Chełmińska,267A,,7766,7274,4,463,463011
277673,ul. Młodzieżowa,29,,7766,7274,4,463,463011
277693,ul. Łukasza Watzenrodego,14,1,7766,7274,4,463,463011
277810,ul. Targowa,17,,7766,7274,4,463,463011
278360,ul. Szosa Lubicka,168 J,,7766,7274,4,463,463011
278431,ul. Szosa Chełmińska,254,258,7766,7274,4,463,463011
278529,ul. Poznańska,49,,7766,7274,4,463,463011
278670,ul. Kociewska,22,,7766,7274,4,463,463011
278731,ul. Turystyczna,75A,,7766,7274,4,463,463011
278830,ul. Adama Mickiewicza,117,,7766,7274,4,463,463011
278839,ul. Szosa Chełmińska,42A,,7766,7274,4,463,463011
278844,ul. Szosa Chełmińska,42A,,7766,7274,4,463,463011
278846,ul. Szosa Chełmińska,42A,,7766,7274,4,463,463011
279161,ul. Żwirki i Wigury,28,,7766,7274,4,463,463011
279363,ul. Młodzieżowa,29,,7766,7274,4,463,463011
478111,ul. Równinna,"24,24A,26",,7766,7274,4,463,463011
478285,ul. Władysława Dziewulskiego,41c,,7766,7274,4,463,463011
80341,ul. Władysława Dziewulskiego,41C,,7766,7274,4,463,463011
478415,ul. Władysława Dziewulskiego,41c,,7766,7274,4,463,463011
478421,ul. Marii Skłodowskiej-Curie,65,,7766,7274,4,463,463011
478555,ul. Prosta,4,,7766,7274,4,463,463011
278543,ul. Prosta,4,,7766,7274,4,463,463011
278575,ul. Prosta,4,,7766,7274,4,463,463011
478604,ul. Leona Raszei,1,,7766,7274,4,463,463011
478880,ul. Konrada Grasera,5,,7766,7274,4,463,463011
478886,ul. Włocławska,224,C,7766,7274,4,463,463011
478918,ul. Szosa Lubicka,158,,7766,7274,4,463,463011
479032,ul. Joachima Lelewela,33,,7766,7274,4,463,463011
479036,ul. Kameliowa,15B,,7766,7274,4,463,463011
479173,ul. Mariana Jaroczyńskiego,4A,,7766,7274,4,463,463011
479182,ul. Okólna,26,,7766,7274,4,463,463011
479218,ul. Polna,7B,,7766,7274,4,463,463011
